orig_idx,Company ID,organization_name,organization_name_url,founded_year,headquarters_country,latitude,longitude,number_of_founders,age,hub_binary,b2b_binary,total_seed_funding_m,number_seed_rounds,number_seed_investors,avg_seed_investor_distance,minimum_seed_vc_distance,avg_seed_investor_pairwise_distance,average_seed_investors_portfolio_organizations,avg_age_of_seed_investors,specific_vc_in_seed_binary,target_vc_in_seed_binary,hub_vc_in_seed_binary,accelerator_funding_binary,angel_group_funding_binary,micro_vc_funding_binary,corporate_vc_funding_binary,homecountry_investor_in_seed_binary,seed_investor_same_city,seed_lead_investor_same_city,energy,materials,industrials,consumer_discretionary,consumer_staples,health_care,financials,information_technology,communication_services,utilities,real_estate,other,degree_global,betweenness_global,closeness_global,eigenvector_global,degree_homecountry,betweenness_homecountry,closeness_homecountry,eigenvector_homecountry,success,exit_binary,funding_success,years_to_exit,last_equity_funding_type,seed_investors_all_same_country,seed_investors_all_same_city,earliest_seed_round_date,latest_seed_round_date,global_pca_component,homecountry_pca_component,european_investor,all_european_investor,dach_investor,all_dach_investor,has_seed_funding,has_venture___series_unknown_funding,has_grant_funding,has_private_equity_funding,has_secondary_market_funding,has_series_a_funding,has_debt_financing_funding,has_series_b_funding,has_angel_funding,has_series_c_funding,has_series_d_funding,has_series_e_funding,has_series_f_funding,has_corporate_round_funding,has_equity_crowdfunding_funding,has_post_ipo_equity_funding,has_convertible_note_funding,has_non_equity_assistance_funding,has_pre_seed_funding,has_funding_round_funding,has_product_crowdfunding_funding,has_series_g_funding,has_series_h_funding,has_post_ipo_secondary_funding,has_post_ipo_debt_funding,has_initial_coin_offering_funding,log_years_to_exit,closeness_homecountry_zero,closeness_homecountry_positive,closeness_global_zero,closeness_global_positive
130,9227,SurgicEye,https://www.crunchbase.com/organization/surgiceye-gmbh,2008,Germany,48.1371079,11.5753822,1.0,0,True,True,0.0,1,1,0.433534186946357,0.433534186946357,0.0,659.0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Venture - Series Unknown,True,False,2008-12-12,2008-12-12,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
138,9206,ubigrate,https://www.crunchbase.com/organization/ubigrate,2008,Germany,51.0493286,13.7381437,2.0,1,False,True,1.2955,1,1,0.46657253192545683,0.46657253192545683,0.0,659.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Series B,True,False,2009-02-10,2009-02-10,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
142,8907,fromAtoB,https://www.crunchbase.com/organization/fromatob,2008,Germany,52.510885,13.3989367,3.0,1,True,True,0.0,6,4,0.6151086166258593,0.8771051733706614,336.64644339639113,72.75,9.2,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0039212838573814,0.0002263765648198,0.3197543389745849,1.8278610602771883e-05,0.0106629578117756,0.0004233463335393,0.3188396009809766,0.0002196018304742,False,False,False,,Series A,False,False,2009-05-15,2013-11-27,-0.155875814174412,-0.3950981573983777,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3188396009809766,0,0.3197543389745849
146,9004,Stylight,https://www.crunchbase.com/organization/stylight,2008,Germany,48.1371079,11.5753822,4.0,1,True,False,0.0,2,1,0.0,0.0,0.0,241.0,9.0,False,True,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,0.0052283784765086,0.0,0.3315251384436278,0.0001605266183533,0.0292072322670375,0.0,0.3623790268551161,0.0002788768839406,True,True,False,8.0,Venture - Series Unknown,True,True,2009-02-01,2009-02-01,-0.220172529157822,0.08979814528666828,True,True,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0794415416798357,0,0.3623790268551161,0,0.3315251384436278
150,9045,kaufDA,https://www.crunchbase.com/organization/kaufda-de,2008,Germany,52.510885,13.3989367,3.0,2,True,False,0.0,2,1,0.4771934692096946,0.0,0.0,31.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0014523273545857,0.0,0.270450721044479,4.7688902286638704e-06,0.0078813166434863,0.0,0.2977348780962521,0.0002089648706287,True,True,False,3.0,Seed,True,False,2010-01-01,2010-01-01,-0.9067858342758627,-0.5975206827592026,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0986122886681098,0,0.2977348780962521,0,0.270450721044479
152,8839,DRACOON GmbH,https://www.crunchbase.com/organization/dracoon,2008,Germany,49.0195333,12.0974869,1.0,2,False,True,0.0,1,1,0.4054772430917355,0.4054772430917355,0.0,659.0,5.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,True,True,False,15.0,Series D,True,False,2010-03-18,2010-03-18,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.70805020110221,0,0.4117189630058698,0,0.3460667996352872
157,9031,Yatta,https://www.crunchbase.com/organization/yatta-solutions-gmbh,2008,Germany,51.3157833,9.4978479,1.0,1,False,True,0.0,1,1,0.17952541248256537,0.0,0.0,659.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2009-07-10,2009-07-10,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
158,9030,Fashionette,https://www.crunchbase.com/organization/fashionette,2008,Germany,51.2254018,6.7763137,2.0,6,False,False,0.0,2,1,0.486779843647015,0.486779843647015,0.0,22.0,8.0,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.000508314574105,0.0,0.2699391532377266,1.1524149916348858e-05,0.0032452480296708,0.0,0.3148227241182242,0.0006207034701558,True,True,False,14.0,Seed,True,False,2014-06-04,2014-06-04,-0.9758427750994378,-0.6016011044468645,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.6390573296152584,0,0.3148227241182242,0,0.2699391532377266
159,8819,asgoodasnew,https://www.crunchbase.com/organization/asgoodasnew,2008,Germany,50.1106444,8.6820917,1.0,2,False,False,0.0,2,1,0.4226063394512177,0.4226063394512177,0.0,170.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0.0049379130055914,3.2752567783950744e-08,0.332825103747246,5.271853128462835e-05,0.0125173852573018,0.0,0.3179381283505303,1.2543016386632768e-05,False,False,False,,Venture - Series Unknown,True,False,2010-12-02,2010-12-02,-0.23708432975271868,-0.42648628846210895,True,True,True,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.3179381283505303,0,0.332825103747246
160,9020,plista,https://www.crunchbase.com/organization/plista,2008,Germany,52.510885,13.3989367,3.0,1,True,True,0.0,2,2,0.47674683047801825,0.47652351111218005,16.467313811259242,228.33333333333337,2.7,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,0.0233824704088301,0.0002110505666759,0.3464638028736704,0.0014594140776263,0.1363004172461752,0.0016098608433623,0.4119074790145722,0.0576211990458445,True,True,False,6.0,Series A,True,False,2009-08-20,2009-08-20,1.4416949260515532,3.931963307796077,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.791759469228055,0,0.4119074790145722,0,0.3464638028736704
164,8963,Rodos BioTarget,https://www.crunchbase.com/organization/rodos-biotarget,2008,Germany,52.3744779,9.7385532,4.0,1,False,True,0.0,1,1,0.2577251581619384,0.2577251581619384,0.0,659.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Equity Crowdfunding,True,False,2009-05-07,2009-05-07,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
168,8992,Zalando,https://www.crunchbase.com/organization/zalando,2008,Germany,52.510885,13.3989367,3.0,0,True,True,0.0,2,1,0.503232713780143,0.0,0.0,241.0,8.0,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,0.0052283784765086,0.0,0.3315251384436278,0.0001605266183533,0.0292072322670375,0.0,0.3623790268551161,0.0002788768839406,True,True,True,6.0,Private Equity,True,False,2008-09-12,2008-09-12,-0.220172529157822,0.08979814528666828,True,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.791759469228055,0,0.3623790268551161,0,0.3315251384436278
173,8997,clipkit,https://www.crunchbase.com/organization/clipkit,2008,Germany,52.510885,13.3989367,1.0,2,True,False,0.0,2,1,0.0,0.0,0.0,25.0,2.0,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0009440127804807,0.0,0.2630071232175666,1.8829841260815231e-06,0.0046360686138154,0.0,0.2783434202251936,2.8843321545281645e-06,True,True,False,9.0,Venture - Series Unknown,True,True,2010-06-01,2010-06-01,-0.9930070787173887,-0.7482465397270474,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1972245773362196,0,0.2783434202251936,0,0.2630071232175666
174,9109,S2 Entertainment,https://www.crunchbase.com/organization/s2-entertainment,2008,Germany,50.8963758,7.1825445,1.0,6,False,True,0.300748,2,1,0.5145786166357063,0.5145786166357063,0.0,245.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0080604168179507,0.0,0.3298745865452598,0.0002308686148538,0.0,0.0,0.0,9.312664934062519e-22,False,False,False,,Seed,True,False,2014-10-07,2014-10-07,-0.030025882265782948,-2.0440701450987837,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,0.0,0,0.3298745865452598
175,9240,Compositence,https://www.crunchbase.com/organization/compositence,2008,Germany,48.8012983,9.0150026,3.0,3,False,True,0.0,1,1,0.25515001046893887,0.25515001046893887,0.0,659.0,6.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Venture - Series Unknown,True,False,2011-06-09,2011-06-09,1.1872511974737516,3.6938882419294674,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
178,9439,C2Call GmbH,https://www.crunchbase.com/organization/c2call,2008,Germany,51.5533457,7.9155558,2.0,1,False,True,0.71185,1,1,0.10720008763714264,0.10720008763714264,0.0,659.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Series A,True,False,2009-09-01,2009-09-01,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
181,9430,Kaboa,https://www.crunchbase.com/organization/kaboa,2008,Germany,48.1713481,11.7160347,2.0,1,True,True,0.0,2,3,0.35246053647962616,0.05178960696175578,392.60544833655166,211.0,10.8,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0246895650279573,4.588827785760366e-05,0.3474463633548383,0.0015639291354388,0.1460361613351877,0.0005474035750272,0.4180324972898818,0.0633532460427545,False,False,False,,Seed,True,False,2009-01-21,2009-01-21,1.3678306153265927,4.135820229610164,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4180324972898818,0,0.3474463633548383
183,9423,PaperC,https://www.crunchbase.com/organization/paperc,2008,Germany,52.510885,13.3989367,1.0,1,True,False,0.0,2,2,0.07393276092326637,0.0,98.57701456435515,55.0,0.5,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0.0039939002251107,2.9390941596859505e-05,0.3053205135447827,0.0001721243879358,0.0241075567918405,0.000338708021414,0.3261805417577323,0.0025926364509843,False,False,False,,Seed,True,False,2009-10-08,2009-10-08,-0.4523161121087925,-0.06254129536612581,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,,0,0.3261805417577323,0,0.3053205135447827
187,9398,Intana Bioscience GmbH,https://www.crunchbase.com/organization/intana-bioscience-gmbh,2008,Germany,48.103742,11.4220029,2.0,1,True,True,0.0,1,1,0.4279397674911581,0.4279397674911581,0.0,659.0,4.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0230193885701837,0.0,0.3460667996352872,0.0014589604635191,0.1353732035234121,0.0,0.4117189630058698,0.0576198790148201,False,False,False,,Seed,True,False,2009-07-06,2009-07-06,1.1872511974737516,3.6938882419294674,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,0.4117189630058698,0,0.3460667996352872
